Sensor ID,segment number,Xorig,Yorig,Zorig,Xend,Yend,Zend,Z Vector X Rel Angle,Z Vector Y Rel Angle,Z Vector Z Rel Angle
10576.85825,16,-0.392658,-0.232092,1.56742,-0.4601013,-0.5557913,1.5467198,101.7459766,167.7049566,93.5822941
10576.85825,17,-0.46017,-0.556374,1.54666,-0.5521811,-0.8490182,1.528466,107.4222299,162.229376,93.39417
10576.85825,18,-0.552243,-0.84934,1.52843,-0.5762588,-0.9257126,1.5236849,107.4244518,162.2274988,93.3919201
10576.85825,19,-0.374222,-0.0574851,1.50688,-0.348861,0.1111806,1.5659475,81.9229884,20.862783,70.8984174
10576.85825,20,-0.34885,0.111179,1.56595,-0.3302741,0.4406254,1.5955889,86.7857285,6.060482,84.8672796
10576.85825,21,-0.330169,0.441142,1.59556,-0.3630103,0.7454168,1.6234163,96.1348007,8.0554154,84.7991992
10576.85825,22,-0.36301,0.745417,1.62341,-0.3715806,0.8248258,1.6306798,96.1346279,8.0554154,84.7992624
10576.86663,0,-0.38499,-0.0648343,0.965369,-0.3881955,-0.0582002,1.1430562,91.0327837,87.8621709,2.3750092
10576.86663,1,-0.384963,-0.0646173,0.965805,-0.3759729,0.0491953,0.9616975,85.486482,4.963512,92.0604909
10576.86663,2,-0.375562,0.0493791,0.961772,-0.3438154,0.1053751,0.5078896,86.0289915,82.9838563,171.9282461
10576.86663,3,-0.343815,0.105375,0.507888,-0.31619,0.1541885,0.1119996,86.03829,82.987724,171.9360028
10576.86663,4,-0.316184,0.154192,0.112004,-0.2452426,0.1273899,0.0513555,43.0659674,106.0223914,128.6505602
10576.86663,5,-0.245233,0.127393,0.0513661,-0.4979334,0.2293772,0.0211225,157.171311,68.1631449,96.3330131
10576.86663,6,-0.38499,-0.0648344,0.965369,-0.3939714,-0.1786496,0.969424,94.5091557,175.0517424,87.9658361
10576.86663,7,-0.393982,-0.178899,0.968984,-0.3626584,-0.2509843,0.5173479,86.0819954,99.0470802,170.1279235
10576.86663,8,-0.362666,-0.251156,0.516924,-0.3352941,-0.3138936,0.1229845,86.0746385,99.0273548,170.1429732
10576.86663,9,-0.335287,-0.313925,0.122844,-0.2581444,-0.3167378,0.063934,37.3986435,91.6599133,127.3488215
10576.86663,10,-0.258143,-0.316738,0.0639355,-0.5294957,-0.3022428,0.0274573,171.7690335,86.9694796,97.6456447
10576.86663,11,-0.388862,-0.0571218,1.16876,-0.3851324,-0.0542807,1.3377709,88.7360099,89.0371793,1.5899444
10576.86663,12,-0.386054,-0.0568873,1.33879,-0.3756022,-0.0581647,1.508682,86.4796757,90.4299871,3.5464297
10576.86663,13,-0.375282,-0.0542715,1.50975,-0.4015597,-0.0554339,1.6501077,100.6037685,90.4663871,10.6141157
10576.86663,14,-0.401568,-0.0554325,1.6501,-0.4649499,-0.0300893,1.9286007,102.7701245,84.9294397,13.7716952
10576.86663,15,-0.375597,-0.0581512,1.50872,-0.3924005,-0.2269277,1.5704644,95.3416451,159.2362243,69.9967162
10576.86663,16,-0.392674,-0.228602,1.57027,-0.4593898,-0.5524786,1.5499888,101.6174938,167.8497447,93.5096931
10576.86663,17,-0.459464,-0.553112,1.54993,-0.5482438,-0.8467709,1.5320347,106.7918727,162.8600966,93.3383765
10576.86663,18,-0.548309,-0.847119,1.53201,-0.5714816,-0.9237565,1.5273424,106.7942068,162.8581526,93.3364653
10576.86663,19,-0.374806,-0.0535364,1.50852,-0.3503979,0.114801,1.5689106,82.2283693,21.1534969,70.4533648
10576.86663,20,-0.350384,0.1148,1.56891,-0.3307164,0.4439141,1.6013982,86.5966121,6.5824124,84.3723424
10576.86663,21,-0.330605,0.444531,1.60139,-0.3608248,0.7488233,1.631895,95.6434444,8.032076,84.303118
10576.86663,22,-0.360825,0.748824,1.6319,-0.3687115,0.8282373,1.639861,95.6432832,8.032076,84.3031871
10576.875,0,-0.383639,-0.0656322,0.965709,-0.388694,-0.0584791,1.1433331,91.6288233,87.6948273,2.8235203
10576.875,1,-0.383684,-0.065367,0.966245,-0.3740326,0.0483834,0.9619226,85.153727,5.3115855,92.168332
10576.875,2,-0.373847,0.0484929,0.962255,-0.3448243,0.1068682,0.50849,86.3701881,82.6841498,171.8244479
10576.875,3,-0.344824,0.106869,0.508489,-0.3195426,0.1577613,0.1127058,86.3748556,82.6875002,171.8292842
10576.875,4,-0.319541,0.15776,0.112734,-0.2475753,0.131633,0.0530046,42.1734314,105.6083985,127.9594775
10576.875,5,-0.247575,0.131631,0.0530519,-0.5014347,0.2296301,0.0195173,157.8040059,69.0575528,97.0254381
10576.875,6,-0.383639,-0.0656323,0.965709,-0.3932789,-0.1793858,0.9699763,94.8404827,174.705152,87.8593213
10576.875,7,-0.39322,-0.179692,0.969433,-0.3620725,-0.2505726,0.5175943,86.1040482,98.8946422,170.2767443
10576.875,8,-0.362034,-0.250779,0.517066,-0.3348672,-0.3124434,0.1229429,86.1041056,98.8716776,170.2978004
10576.875,9,-0.334855,-0.312483,0.122766,-0.2581814,-0.3152673,0.0632455,37.8519468,91.6430614,127.8033317
10576.875,10,-0.25818,-0.315267,0.0632475,-0.5298195,-0.3008927,0.0289197,172.1988009,86.9947707,97.1924789
10576.875,11,-0.389567,-0.0572242,1.16899,-0.3866393,-0.0540118,1.3380102,89.0078396,88.9113376,1.4719957
10576.875,12,-0.387445,-0.0565171,1.33882,-0.3768373,-0.0575757,1.5087039,86.4270921,90.356315,3.5906151
10576.875,13,-0.376503,-0.0535871,1.50975,-0.4025165,-0.0544759,1.6501588,100.4959487,90.3566004,10.5021716
10576.875,14,-0.402524,-0.0544746,1.65016,-0.4632139,-0.0305682,1.9293864,102.2191813,85.2175965,13.1486918
10576.875,15,-0.376833,-0.0575619,1.50874,-0.393527,-0.2261142,1.5711233,95.3067159,159.0364145,69.7807189
10576.875,16,-0.393791,-0.227813,1.5709,-0.4592634,-0.5521054,1.553403,101.3980513,168.1962493,93.0273934
10576.875,17,-0.459333,-0.552749,1.55333,-0.5487953,-0.8463415,1.5379184,106.924841,162.8181524,92.8746121
10576.875,18,-0.54886,-0.846695,1.53789,-0.5722108,-0.9233151,1.5338717,106.9272366,162.8162129,92.8719388
10576.875,19,-0.376061,-0.0527994,1.50873,-0.3516278,0.1159972,1.5678145,82.2203312,20.7458288,70.8927177
10576.875,20,-0.351612,0.115998,1.56781,-0.329276,0.444795,1.6017508,86.1341976,7.0445934,84.1198453
10576.875,21,-0.329164,0.445431,1.60176,-0.3583889,0.7496984,1.6334584,95.4570697,8.0652224,84.079467
10576.875,22,-0.358389,0.749698,1.63346,-0.3660158,0.8291049,1.6417325,95.4569085,8.064814,84.0795246
10576.88325,0,-0.386074,-0.0651869,0.96632,-0.3894707,-0.0579836,1.1439816,91.094393,87.6786223,2.5664003
10576.88325,1,-0.386219,-0.064904,0.96685,-0.3765632,0.048841,0.9623936,85.1514787,5.3412119,92.2355839
10576.88325,2,-0.37654,0.0491457,0.962332,-0.3422716,0.1036679,0.5084537,85.7129868,83.1694153,171.9245745
10576.88325,3,-0.342272,0.103668,0.508451,-0.3123882,0.1511756,0.1125678,85.7137682,83.1762245,171.9306948
10576.88325,4,-0.312386,0.151182,0.11256,-0.2409492,0.124237,0.0525597,42.636224,106.1101588,128.1625058
10576.88325,5,-0.240949,0.124245,0.0525543,-0.4934216,0.226079,0.0199889,157.0489009,68.1969661,96.8214096
10576.88325,6,-0.386074,-0.065187,0.966319,-0.3957143,-0.178936,0.970707,94.8407127,174.6803744,87.7987276
10576.88325,7,-0.395559,-0.179257,0.97017,-0.362454,-0.2506309,0.5185481,85.858792,98.9570482,170.1175691
10576.88325,8,-0.362353,-0.25085,0.518026,-0.3335601,-0.3129263,0.1240829,85.8705109,98.9314117,170.1459859
10576.88325,9,-0.333541,-0.312967,0.123907,-0.2568368,-0.3155943,0.0644188,37.8225246,91.5503953,127.7791881
10576.88325,10,-0.256835,-0.315594,0.0644211,-0.5284907,-0.3018113,0.0299784,172.2237451,87.1185611,97.2166769
10576.88325,11,-0.390111,-0.0568223,1.16985,-0.3863814,-0.0535014,1.3388523,88.7360213,88.8745468,1.6919856
10576.88325,12,-0.387232,-0.0561342,1.34006,-0.3765955,-0.0569743,1.5099434,86.4173844,90.2827667,3.5933586
10576.88325,13,-0.376282,-0.053037,1.51096,-0.402859,-0.0537307,1.6512644,100.7259713,90.2783171,10.7295221
10576.88325,14,-0.402867,-0.0537293,1.65126,-0.462449,-0.0310719,1.9308288,101.9927548,85.4679751,12.8444974
10576.88325,15,-0.376591,-0.0569604,1.50998,-0.3927216,-0.2255562,1.572394,95.1271346,159.0750435,69.7703386
10576.88325,16,-0.39299,-0.227248,1.57222,-0.4590565,-0.5514542,1.5553698,101.5028689,168.1236453,92.91539
10576.88325,17,-0.459129,-0.552094,1.55531,-0.5453849,-0.8466711,1.5404175,106.3009725,163.4509012,92.7777217
10576.88325,18,-0.545449,-0.847024,1.54039,-0.5679629,-0.9239012,1.5365061,106.3032409,163.4490909,92.7757943
10576.88325,19,-0.375781,-0.0523034,1.50999,-0.3518729,0.1162354,1.570018,82.3885195,20.975593,70.5754653
10576.88325,20,-0.351859,0.116236,1.57002,-0.3291195,0.4448727,1.6052214,86.0642665,7.2672093,83.900638
10576.88325,21,-0.329003,0.445496,1.60524,-0.3556575,0.7498679,1.6381766,94.9758476,7.9251652,83.847335
10576.88325,22,-0.355658,0.749868,1.63817,-0.362614,0.8293022,1.6467656,94.9756923,7.9247496,83.8473926
10576.89163,0,-0.385628,-0.0640422,0.966187,-0.389143,-0.056829,1.143846,91.1325363,87.6754455,2.5855228
10576.89163,1,-0.385594,-0.0638158,0.966584,-0.3757573,0.0499143,0.9621437,85.0604188,5.4206393,92.227522
10576.89163,2,-0.375368,0.0500589,0.962042,-0.3438181,0.1060183,0.5081413,86.0536417,82.9884745,171.9445846
10576.89163,3,-0.343818,0.106017,0.508139,-0.3163579,0.1548097,0.1122366,86.0619808,82.9907258,171.9503109
10576.89163,4,-0.316352,0.154813,0.112226,-0.2449385,0.1283015,0.0520053,42.6565215,105.8440538,128.3281116
10576.89163,5,-0.244929,0.128306,0.0519931,-0.4981219,0.228586,0.0202067,157.4380167,68.5463153,96.6574997
10576.89163,6,-0.385628,-0.0640423,0.966187,-0.3954574,-0.1777749,0.970579,94.9358603,174.5927205,87.7967151
10576.89163,7,-0.395476,-0.178027,0.970178,-0.3613818,-0.250403,0.5187894,85.7348258,99.0838652,169.9490671
10576.89163,8,-0.361394,-0.250573,0.518403,-0.3316008,-0.3135605,0.124679,85.7267878,99.0636156,169.9641801
10576.89163,9,-0.331594,-0.313591,0.12455,-0.2543714,-0.3165686,0.0657531,37.3208413,91.757176,127.2649021
10576.89163,10,-0.254371,-0.316568,0.0657546,-0.5256382,-0.3014853,0.0288805,171.6450942,86.8465272,97.7291301
10576.89163,11,-0.389833,-0.0556521,1.1696,-0.3862501,-0.0521292,1.3386013,88.78576,88.806093,1.7035887
10576.89163,12,-0.387121,-0.0547639,1.33957,-0.3766542,-0.0552281,1.5094653,86.4746241,90.1562613,3.528787
10576.89163,13,-0.376369,-0.0513121,1.5105,-0.4024717,-0.0516389,1.6508947,100.5323701,90.1311101,10.5332458
10576.89163,14,-0.402479,-0.0516377,1.65089,-0.4612102,-0.0305004,1.9307579,101.8190208,85.7726187,12.5728555
10576.89163,15,-0.37665,-0.0552141,1.50951,-0.3923073,-0.2235762,1.5726711,94.9763192,158.8682655,69.5173945
10576.89163,16,-0.392564,-0.225268,1.57246,-0.4577002,-0.5497969,1.5584363,101.3387322,168.3979345,92.4260266
10576.89163,17,-0.45777,-0.550436,1.55838,-0.5440981,-0.8451124,1.546096,106.3150014,163.5159981,92.2908946
10576.89163,18,-0.544161,-0.845464,1.54606,-0.5666937,-0.9223671,1.5428579,106.3172701,163.5141808,92.2882568
10576.89163,19,-0.37586,-0.0504796,1.50953,-0.3524964,0.1178345,1.5703966,82.5628823,21.1739691,70.2929561
10576.89163,20,-0.352482,0.117835,1.57039,-0.3279056,0.4461579,1.6072482,85.7457651,7.6842473,83.6123918
10576.89163,21,-0.32779,0.446792,1.60727,-0.351395,0.7512254,1.6419229,94.4053599,7.8416177,83.5253849
10576.89163,22,-0.351395,0.751226,1.64192,-0.3575551,0.8306761,1.6509635,94.4052105,7.8416177,83.5254426
10576.9,0,-0.3849,-0.06493,0.966641,-0.3886998,-0.0575122,1.1442856,91.2242863,87.6094709,2.6864345
10576.9,1,-0.384949,-0.0646836,0.96693,-0.3745585,0.0489935,0.9623955,84.7815824,5.6951348,92.2747931
10576.9,2,-0.37438,0.0492273,0.962321,-0.3444987,0.1056185,0.5083611,86.2626624,82.934092,171.997502
10576.9,3,-0.344499,0.105619,0.50836,-0.3184618,0.1547724,0.1124061,86.2663314,82.938653,172.0032659
10576.9,4,-0.318459,0.154776,0.112398,-0.2472911,0.1284526,0.0518051,42.8699346,105.7287218,128.6086077
10576.9,5,-0.247286,0.128459,0.0517963,-0.5007193,0.2285454,0.0213451,157.5693425,68.589771,96.3766541
10576.9,6,-0.3849,-0.0649301,0.966641,-0.3952774,-0.1786098,0.9711383,95.2118184,174.3181603,87.7438885
10576.9,7,-0.395219,-0.178868,0.970848,-0.3627726,-0.2519069,0.5194443,85.9413143,99.167777,169.9599068
10576.9,8,-0.362738,-0.252084,0.519156,-0.3344515,-0.3156193,0.1254088,85.9432673,99.1431121,169.9832677
10576.9,9,-0.334443,-0.31565,0.125311,-0.2563729,-0.3196017,0.0677025,36.4881371,92.3323359,126.3889041
10576.9,10,-0.256373,-0.319601,0.067703,-0.526842,-0.3012439,0.0266845,170.5663257,86.1609809,98.6040944
10576.9,11,-0.389394,-0.0563507,1.16991,-0.3858479,-0.0525291,1.3389055,88.7982246,88.7048332,1.7679026
10576.9,12,-0.386703,-0.0552903,1.33967,-0.3760442,-0.0553571,1.5095539,86.4098869,90.0224991,3.5906151
10576.9,13,-0.375707,-0.0513337,1.51058,-0.4022316,-0.0512689,1.650896,100.7045706,89.974012,10.7045652
10576.9,14,-0.402239,-0.0512678,1.6509,-0.4586857,-0.031771,1.9313563,101.3530495,86.1012399,12.0208161
10576.9,15,-0.37604,-0.0553426,1.5096,-0.3919042,-0.2234213,1.5734602,95.0422549,158.6201375,69.280328
10576.9,16,-0.392181,-0.225159,1.57323,-0.457079,-0.549789,1.5605016,101.2967196,168.4851502,92.2018286
10576.9,17,-0.457153,-0.550446,1.56043,-0.5446209,-0.8448323,1.5493101,106.5365539,163.3264401,92.0737062
10576.9,18,-0.544686,-0.845193,1.54929,-0.5675162,-0.9220204,1.5463923,106.5388251,163.3246429,92.0706274
10576.9,19,-0.375195,-0.0505412,1.50955,-0.3514127,0.1173686,1.5713639,82.4288078,21.5264933,69.9732394
10576.9,20,-0.351397,0.117369,1.57137,-0.3293589,0.4455651,1.610868,86.1858396,7.8466555,83.1527959
10576.9,21,-0.329238,0.446208,1.61088,-0.3537864,0.7502981,1.6478155,94.5817946,8.2975345,83.0968741
10576.9,22,-0.353786,0.750299,1.64781,-0.3601923,0.8296596,1.6574493,94.5816394,8.2975345,83.0969319
10576.90825,0,-0.385251,-0.064127,0.966074,-0.3887887,-0.0559628,1.1436913,91.1398315,87.3687578,2.8673791
10576.90825,1,-0.385315,-0.0638564,0.966576,-0.3750019,0.0498061,0.9615269,84.8205779,5.7685667,92.5331382
10576.90825,2,-0.37488,0.0501163,0.961349,-0.34253,0.1046903,0.507336,85.9533996,83.1628946,172.0453852
10576.90825,3,-0.34253,0.104691,0.507335,-0.3143301,0.1522494,0.1113343,85.9557144,83.168896,172.0515979
10576.90825,4,-0.314327,0.152255,0.111317,-0.2433407,0.1256902,0.0506166,43.0271878,105.876754,128.6898212
10576.90825,5,-0.243336,0.125699,0.0505939,-0.4963578,0.2269369,0.0205301,157.3450157,68.3310613,96.2951977
10576.90825,6,-0.385251,-0.0641271,0.966074,-0.3955525,-0.1777936,0.9710557,95.173577,174.2514194,87.5007334
10576.90825,7,-0.395476,-0.178099,0.970549,-0.3622861,-0.2513561,0.5192347,85.8481473,99.1954038,169.8960213
10576.90825,8,-0.362236,-0.251566,0.518744,-0.3333044,-0.3152928,0.1250748,85.8505945,99.1709111,169.9192358
10576.90825,9,-0.333291,-0.315332,0.12491,-0.2552594,-0.3189409,0.067227,36.5262749,92.1298767,126.4435138
10576.90825,10,-0.255258,-0.318941,0.0672294,-0.525854,-0.301954,0.0264576,170.7295744,86.4478963,98.5519448
10576.90825,11,-0.389426,-0.0546859,1.16958,-0.3856676,-0.0507427,1.3385683,88.7262672,88.6636381,1.8460357
10576.90825,12,-0.386474,-0.0535076,1.33976,-0.3756526,-0.0540294,1.5096328,86.3550258,90.1756256,3.649598
10576.90825,13,-0.375317,-0.050025,1.51057,-0.4014677,-0.0503774,1.6509557,100.551952,90.1413895,10.5529733
10576.90825,14,-0.401475,-0.0503764,1.65095,-0.4584421,-0.0331921,1.9314524,101.4591366,86.5642568,11.9764431
10576.90825,15,-0.375648,-0.0540143,1.50968,-0.3912783,-0.2219632,1.573938,94.9677211,158.5074163,69.1452555
10576.90825,16,-0.391549,-0.223699,1.57377,-0.4568657,-0.5482892,1.5622292,101.3705818,168.4507583,91.9963024
10576.90825,17,-0.45694,-0.548946,1.56218,-0.5410856,-0.8443369,1.5521158,105.8914679,163.9921661,91.8767437
10576.90825,18,-0.541151,-0.844698,1.55209,-0.563114,-0.9217875,1.5494665,105.8936721,163.9902963,91.8745653
10576.90825,19,-0.374814,-0.0492003,1.50981,-0.3510499,0.1183557,1.5725834,82.4346455,21.8305011,69.6487156
10576.90825,20,-0.351036,0.118357,1.57258,-0.3299732,0.4464835,1.613173,86.354865,7.934302,82.9620345
10576.90825,21,-0.329853,0.44713,1.61321,-0.3514964,0.7513148,1.6511667,94.0386337,8.1743433,82.9050508
10576.90825,22,-0.351496,0.751316,1.65116,-0.3571442,0.8307013,1.6610658,94.0384843,8.1739403,82.9051085
10576.91663,0,-0.387496,-0.0673655,0.964822,-0.3910397,-0.0600835,1.1424776,91.1417627,87.6532708,2.6095435
10576.91663,1,-0.387457,-0.0671678,0.965252,-0.3767415,0.0464819,0.9607868,84.6179219,5.8320638,92.2400277
10576.91663,2,-0.376391,0.046616,0.960771,-0.3438331,0.1043352,0.5071623,85.9273449,82.7668054,171.6881849
10576.91663,3,-0.343832,0.104335,0.50716,-0.3154895,0.1546631,0.1115119,85.9352257,82.7690001,171.6941322
10576.91663,4,-0.315484,0.154664,0.111508,-0.2441997,0.1291288,0.050715,42.7688625,105.2461271,128.7598106
10576.91663,5,-0.244192,0.129132,0.0507146,-0.4988377,0.2263135,0.0209763,158.2429577,69.2403826,96.2267795
10576.91663,6,-0.387496,-0.0673656,0.964822,-0.3982046,-0.1810179,0.9692362,95.3786193,174.1809194,87.7855857
10576.91663,7,-0.398228,-0.181248,0.968803,-0.3629371,-0.2527539,0.5173672,85.5848307,98.9737535,169.9829383
10576.91663,8,-0.36295,-0.252912,0.516951,-0.3321065,-0.3151618,0.1231906,85.5758486,98.9565842,169.994144
10576.91663,9,-0.3321,-0.315192,0.123052,-0.2544872,-0.3191447,0.064829,36.9394557,92.3328864,126.8406108
10576.91663,10,-0.254486,-0.319145,0.0648305,-0.5252638,-0.3006937,0.0259453,170.9684317,86.1412381,98.1534649
10576.91663,11,-0.391706,-0.0589071,1.16822,-0.3874628,-0.0556664,1.3372116,88.561914,88.9017445,1.8101142
10576.91663,12,-0.388254,-0.0580971,1.33811,-0.376434,-0.0591304,1.507914,86.0181422,90.3478196,3.9967545
10576.91663,13,-0.376162,-0.0551686,1.50885,-0.4018643,-0.0558651,1.6493172,100.3690026,90.2794481,10.3728184
10576.91663,14,-0.401871,-0.0558641,1.64931,-0.4564433,-0.035825,1.9300989,100.9712845,85.9926237,11.6974033
10576.91663,15,-0.376429,-0.059116,1.50796,-0.3917361,-0.2268065,1.5729665,94.864737,158.2845757,68.8907759
10576.91663,16,-0.391978,-0.228458,1.57277,-0.4585354,-0.5528726,1.5636269,101.589535,168.3000535,91.581444
10576.91663,17,-0.458606,-0.553497,1.56357,-0.5407442,-0.8495188,1.5556887,105.5027127,164.4243996,91.4695802
10576.91663,18,-0.540803,-0.849864,1.55567,-0.562242,-0.9271182,1.553617,105.5047938,164.4224793,91.4668119
10576.91663,19,-0.375673,-0.0547848,1.50803,-0.35136,0.1126122,1.5710169,82.2588429,21.9658449,69.576405
10576.91663,20,-0.351346,0.112614,1.57102,-0.3240316,0.440119,1.6128865,85.2707897,8.6783395,82.7400638
10576.91663,21,-0.323921,0.440701,1.61291,-0.3458648,0.7446992,1.6521685,94.0947989,8.4154129,82.6604073
10576.91663,22,-0.345865,0.7447,1.65217,-0.3515916,0.8240366,1.6624155,94.094661,8.4154129,82.6604651
10576.925,0,-0.386418,-0.0669915,0.969646,-0.3903424,-0.0597883,1.1472968,91.2644371,87.6786567,2.6433031
10576.925,1,-0.386574,-0.0667749,0.969865,-0.3756379,0.0468574,0.9654938,84.5067779,5.9171524,92.1928552
10576.925,2,-0.375587,0.0470682,0.965422,-0.3450228,0.1057781,0.5118014,86.1771228,82.6419786,171.6984962
10576.925,3,-0.345023,0.105778,0.511801,-0.3183707,0.1569574,0.1161445,86.1779956,82.6460226,171.7024655
10576.925,4,-0.318369,0.156961,0.116137,-0.2464486,0.1311214,0.0562282,42.2132702,105.4323847,128.0938934
10576.925,5,-0.246447,0.131127,0.0562216,-0.500707,0.2282967,0.0233135,158.0264976,69.2430174,96.8935454
10576.925,6,-0.386418,-0.0669915,0.969646,-0.3973364,-0.1806266,0.9739902,95.4843464,174.0962014,87.8206937
10576.925,7,-0.397175,-0.180849,0.97377,-0.3625386,-0.2522962,0.5222746,85.6668651,98.9663288,170.0258509
10576.925,8,-0.362438,-0.252446,0.522051,-0.332335,-0.3146142,0.1282202,85.6822757,98.9447517,170.0523497
10576.925,9,-0.332321,-0.314637,0.128141,-0.2536506,-0.3187215,0.0713645,35.8882377,92.4107551,125.7814461
10576.925,10,-0.253651,-0.318722,0.0713649,-0.5236537,-0.3001413,0.0274757,169.9891988,86.1141383,99.2113076
10576.925,11,-0.391086,-0.058682,1.17286,-0.3872744,-0.0549965,1.3418528,88.708226,88.7509849,1.7973721
10576.925,12,-0.388174,-0.0578467,1.34249,-0.3768529,-0.0580048,1.512331,86.1864656,90.0532124,3.8142108
10576.925,13,-0.376482,-0.0539216,1.51333,-0.4019808,-0.0537865,1.6538359,100.2860116,89.9457939,10.286224
10576.925,14,-0.401988,-0.0537856,1.65384,-0.4587911,-0.0321845,1.93407,101.4256988,85.6796786,12.2359789
10576.925,15,-0.376848,-0.0579896,1.51237,-0.3929835,-0.2256822,1.57717,95.1286936,158.286434,68.9610205
10576.925,16,-0.393272,-0.227452,1.57694,-0.4567914,-0.5524182,1.5659571,101.0537039,168.7802076,91.8997605
10576.925,17,-0.456877,-0.553087,1.5659,-0.5329914,-0.8506677,1.5564206,104.3403872,165.5463796,91.7676604
10576.925,18,-0.533057,-0.851038,1.55639,-0.5529234,-0.9286994,1.5539207,104.3420431,165.5452319,91.7643529
10576.925,19,-0.376055,-0.0531045,1.51229,-0.3513787,0.1140582,1.5757561,82.1424296,22.1638187,69.4139948
10576.925,20,-0.351363,0.114059,1.57576,-0.3290154,0.4417773,1.6188837,86.1321877,8.4302769,82.5208151
10576.925,21,-0.328898,0.442431,1.61889,-0.3505375,0.7462928,1.659354,94.0379157,8.5874927,82.4337207
10576.925,22,-0.350538,0.746293,1.65936,-0.3561852,0.825594,1.6699201,94.0377664,8.5874927,82.4337785
10576.93325,0,-0.386622,-0.0665278,0.967455,-0.3904506,-0.058471,1.1450711,91.2335703,87.4034119,2.8753854
10576.93325,1,-0.386623,-0.0663071,0.968026,-0.37575,0.0473074,0.9630719,84.5385617,6.0032306,92.4854338
10576.93325,2,-0.375416,0.0475305,0.962964,-0.3436484,0.1037988,0.5091169,86.0263611,82.9495645,171.8968867
10576.93325,3,-0.343647,0.1038,0.509115,-0.315992,0.1528462,0.1132574,86.0339882,82.9541254,171.9046135
10576.93325,4,-0.315986,0.152851,0.113245,-0.2445928,0.1259767,0.0531611,42.6741909,106.0666877,128.2252749
10576.93325,5,-0.244585,0.125983,0.0531485,-0.4971533,0.2276739,0.0208806,157.1002348,68.2291752,96.7588046
10576.93325,6,-0.386622,-0.0665279,0.967455,-0.3974828,-0.1801466,0.972337,95.455297,174.0170738,87.5507763
10576.93325,7,-0.397464,-0.180413,0.971759,-0.3629646,-0.2517708,0.5202389,85.6840339,98.9550181,170.04373
